hh_id,per_id,at_id,act_id,trip_id,BegTime,EndTime,ActType,O_pur,D_pur,Mode,Numontrp,AT_Dur
40587083,3,2,-2,1,460,500,-2,1,8,10,1,40
40587083,3,3,2,-2,500,915,8,-2,-2,-2,-2,415
40587083,3,4,-2,2,915,960,-2,8,1,10,1,45
40587083,3,5,3,-2,960,1440,1,-2,-2,-2,-2,480
40588641,1,1,1,-2,0,750,1,-2,-2,-2,-2,750
40588641,1,2,-2,1,750,765,-2,1,13,1,1,15
40588641,1,3,2,-2,765,810,13,-2,-2,-2,-2,45
40588641,1,4,-2,2,810,825,-2,13,14,1,1,15
40588641,1,5,3,-2,825,885,14,-2,-2,-2,-2,60
40588641,1,6,-2,3,885,900,-2,14,1,1,1,15
40588641,1,7,4,-2,900,1050,1,-2,-2,-2,-2,150
40588641,1,8,-2,4,1050,1055,-2,1,13,3,1,5
40588641,1,9,5,-2,1055,1140,13,-2,-2,-2,-2,85
40588641,1,10,-2,5,1140,1145,-2,13,1,3,1,5
40588641,1,11,6,-2,1145,1440,1,-2,-2,-2,-2,295
40588690,1,1,1,-2,0,900,1,-2,-2,-2,-2,900
40588690,1,2,-2,1,900,930,-2,1,18,4,2,30
40588690,1,3,2,-2,930,1020,18,-2,-2,-2,-2,90
40588690,1,4,-2,2,1020,1035,-2,18,11,4,2,15
40588690,1,5,3,-2,1035,1080,11,-2,-2,-2,-2,45
40588690,1,6,-2,3,1080,1100,-2,11,13,4,2,20
40588690,1,7,4,-2,1100,1125,13,-2,-2,-2,-2,25
40588690,1,8,-2,4,1125,1145,-2,13,1,4,2,20
40588690,1,9,5,-2,1145,1440,1,-2,-2,-2,-2,295
40588690,2,1,1,-2,0,900,1,-2,-2,-2,-2,900
40588690,2,2,-2,1,900,930,-2,1,18,4,2,30
40588690,2,3,2,-2,930,1020,18,-2,-2,-2,-2,90
40588690,2,4,-2,2,1020,1035,-2,18,11,4,2,15
40588690,2,5,3,-2,1035,1080,11,-2,-2,-2,-2,45
40588690,2,6,-2,3,1080,1100,-2,11,13,4,2,20
40588690,2,7,4,-2,1100,1125,13,-2,-2,-2,-2,25
40588690,2,8,-2,4,1125,1145,-2,13,1,4,2,20
40588690,2,9,5,-2,1145,1440,1,-2,-2,-2,-2,295
40589439,1,1,1,-2,0,675,1,-2,-2,-2,-2,675
40589439,1,2,-2,1,675,680,-2,1,13,6,2,5
40589439,1,3,2,-2,680,750,13,-2,-2,-2,-2,70
40589439,1,4,-2,2,750,755,-2,13,6,6,2,5
40589439,1,5,3,-2,755,760,6,-2,-2,-2,-2,5
40589439,1,6,-2,3,760,770,-2,6,11,6,1,10
40589439,1,7,4,-2,770,780,11,-2,-2,-2,-2,10
40589439,1,8,-2,4,780,785,-2,11,14,6,1,5
40589439,1,9,5,-2,785,795,14,-2,-2,-2,-2,10
40589439,1,10,-2,5,795,800,-2,14,1,6,1,5
40589439,1,11,6,-2,800,975,1,-2,-2,-2,-2,175
40589439,1,12,-2,6,975,980,-2,1,11,6,1,5
40589439,1,13,7,-2,980,990,11,-2,-2,-2,-2,10
40589439,1,14,-2,7,990,1000,-2,11,11,6,1,10
40589439,1,15,8,-2,1000,1030,11,-2,-2,-2,-2,30
40589439,1,16,-2,8,1030,1035,-2,11,1,6,1,5
40589439,1,17,9,-2,1035,1060,1,-2,-2,-2,-2,25
40589439,1,18,-2,9,1060,1095,-2,1,1,6,1,35
40589439,1,19,10,-2,1095,1440,1,-2,-2,-2,-2,345
40591497,1,1,1,-2,0,480,1,-2,-2,-2,-2,480
40591497,1,2,-2,1,480,482,-2,1,18,3,2,2
40591497,1,3,2,-2,482,525,18,-2,-2,-2,-2,43
40591497,1,4,-2,2,525,540,-2,18,1,3,2,15
40591497,1,5,3,-2,540,975,1,-2,-2,-2,-2,435
40591497,1,6,-2,3,975,980,-2,1,11,3,2,5
40591497,1,7,4,-2,980,1000,11,-2,-2,-2,-2,20
40591497,1,8,-2,4,1000,1005,-2,11,1,3,2,5
40591497,1,9,5,-2,1005,1440,1,-2,-2,-2,-2,435
40591497,2,1,1,-2,0,480,1,-2,-2,-2,-2,480
40591497,2,2,-2,1,480,482,-2,1,18,3,2,2
40591497,2,3,2,-2,482,525,18,-2,-2,-2,-2,43
40591497,2,4,-2,2,525,540,-2,18,1,3,2,15
40591497,2,5,3,-2,540,975,1,-2,-2,-2,-2,435
40591497,2,6,-2,3,975,980,-2,1,11,3,2,5
40591497,2,7,4,-2,980,1000,11,-2,-2,-2,-2,20
40591497,2,8,-2,4,1000,1005,-2,11,1,3,2,5
40591497,2,9,5,-2,1005,1440,1,-2,-2,-2,-2,435
40592865,1,1,1,-2,0,553,1,-2,-2,-2,-2,553
40592865,1,2,-2,1,553,565,-2,1,16,3,1,12
40592865,1,3,2,-2,565,645,16,-2,-2,-2,-2,80
40592865,1,4,-2,2,645,660,-2,16,1,3,1,15
40592865,1,5,3,-2,660,735,1,-2,-2,-2,-2,75
40592865,1,6,-2,3,735,760,-2,1,11,3,1,25
40592865,1,7,4,-2,760,850,11,-2,-2,-2,-2,90
40592865,1,8,-2,4,850,870,-2,11,1,3,1,20
40592865,1,9,5,-2,870,1155,1,-2,-2,-2,-2,285
40592865,1,10,-2,5,1155,1175,-2,1,17,6,2,20
40592865,1,11,6,-2,1175,1365,17,-2,-2,-2,-2,190
40592865,1,12,-2,6,1365,1390,-2,17,1,6,2,25
40592865,1,13,7,-2,1390,1440,1,-2,-2,-2,-2,50
40592865,2,1,1,-2,0,450,1,-2,-2,-2,-2,450
40592865,2,2,-2,1,450,455,-2,1,17,8,1,5
40592865,2,3,2,-2,455,470,17,-2,-2,-2,-2,15
40592865,2,4,-2,2,470,540,-2,17,13,8,3,70
40592865,2,5,3,-2,540,610,13,-2,-2,-2,-2,70
40592865,2,6,-2,3,610,675,-2,13,13,8,1,65
40592865,2,7,4,-2,675,720,13,-2,-2,-2,-2,45
40592865,2,8,-2,4,720,840,-2,13,1,8,1,120
40592865,2,9,5,-2,840,1155,1,-2,-2,-2,-2,315
40592865,2,10,-2,5,1155,1175,-2,1,17,6,2,20
40592865,2,11,6,-2,1175,1365,17,-2,-2,-2,-2,190
40592865,2,12,-2,6,1365,1390,-2,17,1,6,2,25
40592865,2,13,7,-2,1390,1440,1,-2,-2,-2,-2,50
40593031,1,1,1,-2,0,780,1,-2,-2,-2,-2,780
40593031,1,2,-2,1,780,782,-2,1,16,1,1,2
40593031,1,3,2,-2,782,797,16,-2,-2,-2,-2,15
40593031,1,4,-2,2,797,800,-2,16,1,1,1,3
40593031,1,5,3,-2,800,1440,1,-2,-2,-2,-2,640
40593090,1,1,1,-2,0,450,1,-2,-2,-2,-2,450
40593090,1,2,-2,1,450,480,-2,1,18,1,1,30
40593090,1,3,2,-2,480,570,18,-2,-2,-2,-2,90
40593090,1,4,-2,2,570,590,-2,18,11,1,1,20
40593090,1,5,3,-2,590,615,11,-2,-2,-2,-2,25
40593090,1,6,-2,3,615,630,-2,11,1,1,1,15
40593090,1,7,4,-2,630,840,1,-2,-2,-2,-2,210
40593090,1,8,-2,4,840,860,-2,1,16,3,1,20
40593090,1,9,5,-2,860,960,16,-2,-2,-2,-2,100
40593090,1,10,-2,5,960,980,-2,16,1,3,2,20
40593090,1,11,6,-2,980,1440,1,-2,-2,-2,-2,460
40593090,2,1,1,-2,0,420,1,-2,-2,-2,-2,420
40593090,2,2,-2,1,420,450,-2,1,3,2,1,30
40593090,2,3,2,-2,450,960,3,-2,-2,-2,-2,510
40593090,2,4,-2,2,960,980,-2,3,1,3,2,20
40593090,2,5,3,-2,980,1440,1,-2,-2,-2,-2,460
40594253,1,1,1,-2,0,455,-9,-2,-2,-2,-2,455
40594253,1,2,-2,1,455,465,-2,-9,3,3,1,10
40594253,1,3,2,-2,465,1020,3,-2,-2,-2,-2,555
40594253,1,4,-2,2,1020,1045,-2,3,16,3,1,25
40594253,1,5,3,-2,1045,1140,16,-2,-2,-2,-2,95
40594253,1,6,-2,3,1140,1170,-2,16,1,3,1,30
40594253,1,7,4,-2,1170,1440,1,-2,-2,-2,-2,270
40595535,2,1,1,-2,0,600,1,-2,-2,-2,-2,600
40595535,2,2,-2,1,600,660,-2,1,11,4,1,60
40595535,2,3,2,-2,660,750,11,-2,-2,-2,-2,90
40595535,2,4,-2,2,750,810,-2,11,1,4,1,60
40595535,2,5,3,-2,810,1440,1,-2,-2,-2,-2,630
40597466,1,1,1,-2,0,660,1,-2,-2,-2,-2,660
40597466,1,2,-2,1,660,700,-2,1,16,6,4,40
40597466,1,3,2,-2,700,760,16,-2,-2,-2,-2,60
40597466,1,4,-2,2,760,775,-2,16,13,6,4,15
40597466,1,5,3,-2,775,830,13,-2,-2,-2,-2,55
40597466,1,6,-2,3,830,850,-2,13,16,6,4,20
40597466,1,7,4,-2,850,930,16,-2,-2,-2,-2,80
40597466,1,8,-2,4,930,960,-2,16,11,6,4,30
40597466,1,9,5,-2,960,1005,11,-2,-2,-2,-2,45
40597466,1,10,-2,5,1005,1010,-2,11,17,6,4,5
40597466,1,11,6,-2,1010,1140,17,-2,-2,-2,-2,130
40597466,1,12,-2,6,1140,1167,-2,17,1,6,4,27
40597466,1,13,7,-2,1167,1440,1,-2,-2,-2,-2,273
40597466,2,1,1,-2,0,660,1,-2,-2,-2,-2,660
40597466,2,2,-2,1,660,700,-2,1,16,6,4,40
40597466,2,3,2,-2,700,760,16,-2,-2,-2,-2,60
40597466,2,4,-2,2,760,775,-2,16,13,6,4,15
40597466,2,5,3,-2,775,830,13,-2,-2,-2,-2,55
40597466,2,6,-2,3,830,850,-2,13,15,6,4,20
40597466,2,7,4,-2,850,930,15,-2,-2,-2,-2,80
40597466,2,8,-2,4,930,960,-2,15,11,6,4,30
40597466,2,9,5,-2,960,1005,11,-2,-2,-2,-2,45
40597466,2,10,-2,5,1005,1010,-2,11,17,6,4,5
40597466,2,11,6,-2,1010,1140,17,-2,-2,-2,-2,130
40597466,2,12,-2,6,1140,1167,-2,17,1,6,4,27
40597466,2,13,7,-2,1167,1440,1,-2,-2,-2,-2,273
40598251,1,1,1,-2,0,600,1,-2,-2,-2,-2,600
40598251,1,2,-2,1,600,605,-2,1,13,3,3,5
40598251,1,3,2,-2,605,660,13,-2,-2,-2,-2,55
40598251,1,4,-2,2,660,665,-2,13,1,3,3,5
40598251,1,5,3,-2,665,675,1,-2,-2,-2,-2,10
40598251,1,6,-2,3,675,705,-2,1,11,3,1,30
40598251,1,7,4,-2,705,710,11,-2,-2,-2,-2,5
40598251,1,8,-2,4,710,900,-2,11,11,3,1,190
40598251,1,9,5,-2,900,930,11,-2,-2,-2,-2,30
40598251,1,10,-2,5,930,1005,-2,11,1,3,1,75
40598251,1,11,6,-2,1005,1440,1,-2,-2,-2,-2,435
40599147,1,1,1,-2,0,435,1,-2,-2,-2,-2,435
40599147,1,2,-2,1,435,450,-2,1,9,5,1,15
40599147,1,3,2,-2,450,730,9,-2,-2,-2,-2,280
40599147,1,4,-2,2,730,740,-2,9,13,5,5,10
40599147,1,5,3,-2,740,750,13,-2,-2,-2,-2,10
40599147,1,6,-2,3,750,765,-2,13,12,5,4,15
40599147,1,7,4,-2,765,780,12,-2,-2,-2,-2,15
40599147,1,8,-2,4,780,790,-2,12,6,5,4,10
40599147,1,9,5,-2,790,795,6,-2,-2,-2,-2,5
40599147,1,10,-2,5,795,825,-2,6,12,5,1,30
40599147,1,11,6,-2,825,830,12,-2,-2,-2,-2,5
40599147,1,12,-2,6,830,835,-2,12,1,5,1,5
40599147,1,13,7,-2,835,1020,1,-2,-2,-2,-2,185
40599147,1,14,-2,7,1020,1035,-2,1,13,5,2,15
40599147,1,15,8,-2,1035,1140,13,-2,-2,-2,-2,105
40599147,1,16,-2,8,1140,1155,-2,13,1,5,2,15
40599147,1,17,9,-2,1155,1440,1,-2,-2,-2,-2,285
40599147,2,1,1,-2,0,360,1,-2,-2,-2,-2,360
40599147,2,2,-2,1,360,395,-2,1,3,4,1,35
40599147,2,3,2,-2,395,450,3,-2,-2,-2,-2,55
40599147,2,4,-2,2,450,480,-2,3,3,3,1,30
40599147,2,5,3,-2,480,540,3,-2,-2,-2,-2,60
40599147,2,6,-2,3,540,600,-2,3,3,3,1,60
40599147,2,7,4,-2,600,645,3,-2,-2,-2,-2,45
40599147,2,8,-2,4,645,660,-2,3,3,3,1,15
40599147,2,9,5,-2,660,705,3,-2,-2,-2,-2,45
40599147,2,10,-2,5,705,720,-2,3,3,3,1,15
40599147,2,11,6,-2,720,765,3,-2,-2,-2,-2,45
40599147,2,12,-2,6,765,810,-2,3,3,3,1,45
40599147,2,13,7,-2,810,855,3,-2,-2,-2,-2,45
40599147,2,14,-2,7,855,990,-2,3,3,4,1,135
40599147,2,15,8,-2,990,1010,3,-2,-2,-2,-2,20
40599147,2,16,-2,8,1010,1050,-2,3,1,4,1,40
40599147,2,17,9,-2,1050,1110,1,-2,-2,-2,-2,60
40599147,2,18,-2,9,1110,1115,-2,1,13,5,2,5
40599147,2,19,10,-2,1115,1150,13,-2,-2,-2,-2,35
40599147,2,20,-2,10,1150,1155,-2,13,1,5,2,5
40599147,2,21,11,-2,1155,1440,1,-2,-2,-2,-2,285
40599654,1,1,1,-2,0,420,15,-2,-2,-2,-2,420
40599654,1,2,-2,1,420,450,-2,15,13,6,2,30
40599654,1,3,2,-2,450,510,13,-2,-2,-2,-2,60
40599654,1,4,-2,2,510,540,-2,13,11,6,2,30
40599654,1,5,3,-2,540,585,11,-2,-2,-2,-2,45
40599654,1,6,-2,3,585,590,-2,11,15,6,2,5
40599654,1,7,4,-2,590,750,15,-2,-2,-2,-2,160
40599654,1,8,-2,4,750,765,-2,15,17,6,2,15
40599654,1,9,5,-2,765,795,17,-2,-2,-2,-2,30
40599654,1,10,-2,5,795,870,-2,17,13,6,2,75
40599654,1,11,6,-2,870,885,13,-2,-2,-2,-2,15
40599654,1,12,-2,6,885,945,-2,13,1,6,2,60
40599654,1,13,7,-2,945,1440,1,-2,-2,-2,-2,495
40599654,2,1,1,-2,0,420,15,-2,-2,-2,-2,420
40599654,2,2,-2,1,420,450,-2,15,13,6,2,30
40599654,2,3,2,-2,450,510,13,-2,-2,-2,-2,60
40599654,2,4,-2,2,510,540,-2,13,11,6,2,30
40599654,2,5,3,-2,540,585,11,-2,-2,-2,-2,45
40599654,2,6,-2,3,585,590,-2,11,15,6,2,5
40599654,2,7,4,-2,590,750,15,-2,-2,-2,-2,160
40599654,2,8,-2,4,750,765,-2,15,17,6,2,15
40599654,2,9,5,-2,765,795,17,-2,-2,-2,-2,30
40599654,2,10,-2,5,795,870,-2,17,13,6,2,75
40599654,2,11,6,-2,870,885,13,-2,-2,-2,-2,15
40599654,2,12,-2,6,885,945,-2,13,1,6,2,60
40599654,2,13,7,-2,945,1440,1,-2,-2,-2,-2,495
40600882,1,1,1,-2,0,525,1,-2,-2,-2,-2,525
40600882,1,2,-2,1,525,540,-2,1,3,4,1,15
40600882,1,3,2,-2,540,1020,3,-2,-2,-2,-2,480
40600882,1,4,-2,2,1020,1040,-2,3,1,4,1,20
40600882,1,5,3,-2,1040,1440,1,-2,-2,-2,-2,400
40600882,2,1,1,-2,0,460,1,-2,-2,-2,-2,460
40600882,2,2,-2,1,460,480,-2,1,3,3,1,20
40600882,2,3,2,-2,480,1050,3,-2,-2,-2,-2,570
40600882,2,4,-2,2,1050,1065,-2,3,11,3,1,15
40600882,2,5,3,-2,1065,1090,11,-2,-2,-2,-2,25
40600882,2,6,-2,3,1090,1095,-2,11,1,3,1,5
40600882,2,7,4,-2,1095,1440,1,-2,-2,-2,-2,345
40601623,1,1,1,-2,0,550,1,-2,-2,-2,-2,550
40601623,1,2,-2,1,550,555,-2,1,18,3,1,5
40601623,1,3,2,-2,555,585,18,-2,-2,-2,-2,30
40601623,1,4,-2,2,585,591,-2,18,13,3,1,6
40601623,1,5,3,-2,591,596,13,-2,-2,-2,-2,5
40601623,1,6,-2,3,596,605,-2,13,1,3,1,9
40601623,1,7,4,-2,605,650,1,-2,-2,-2,-2,45
40601623,1,8,-2,4,650,662,-2,1,18,3,1,12
40601623,1,9,5,-2,662,700,18,-2,-2,-2,-2,38
40601623,1,10,-2,5,700,715,-2,18,1,3,1,15
40601623,1,11,6,-2,715,750,1,-2,-2,-2,-2,35
40601623,1,12,-2,6,750,760,-2,1,5,3,1,10
40601623,1,13,7,-2,760,835,5,-2,-2,-2,-2,75
40601623,1,14,-2,7,835,840,-2,5,18,3,1,5
40601623,1,15,8,-2,840,875,18,-2,-2,-2,-2,35
40601623,1,16,-2,8,875,878,-2,18,6,3,1,3
40601623,1,17,9,-2,878,885,6,-2,-2,-2,-2,7
40601623,1,18,-2,9,885,889,-2,6,5,3,1,4
40601623,1,19,10,-2,889,900,5,-2,-2,-2,-2,11
40601623,1,20,-2,10,900,910,-2,5,13,3,2,10
40601623,1,21,11,-2,910,920,13,-2,-2,-2,-2,10
40601623,1,22,-2,11,920,925,-2,13,11,3,2,5
40601623,1,23,12,-2,925,935,11,-2,-2,-2,-2,10
40601623,1,24,-2,12,935,942,-2,11,12,3,2,7
40601623,1,25,13,-2,942,1020,12,-2,-2,-2,-2,78
40601623,1,26,-2,13,1020,1030,-2,12,6,3,2,10
40601623,1,27,14,-2,1030,1035,6,-2,-2,-2,-2,5
40601623,1,28,-2,14,1035,1041,-2,6,13,3,1,6
40601623,1,29,15,-2,1041,1053,13,-2,-2,-2,-2,12
40601623,1,30,-2,15,1053,1066,-2,13,1,3,1,13
40601623,1,31,16,-2,1066,1440,1,-2,-2,-2,-2,374
40601973,1,1,1,-2,0,570,1,-2,-2,-2,-2,570
40601973,1,2,-2,1,570,660,-2,1,11,18,1,90
40601973,1,3,2,-2,660,670,11,-2,-2,-2,-2,10
40601973,1,4,-2,2,670,1080,-2,11,11,18,1,410
40601973,1,5,3,-2,1080,1090,11,-2,-2,-2,-2,10
40601973,1,6,-2,3,1090,1140,-2,11,1,18,1,50
40601973,1,7,4,-2,1140,1440,1,-2,-2,-2,-2,300
40601973,2,1,1,-2,0,720,1,-2,-2,-2,-2,720
40601973,2,2,-2,1,720,750,-2,1,11,6,1,30
40601973,2,3,2,-2,750,810,11,-2,-2,-2,-2,60
40601973,2,4,-2,2,810,825,-2,11,13,6,1,15
40601973,2,5,3,-2,825,870,13,-2,-2,-2,-2,45
40601973,2,6,-2,3,870,900,-2,13,1,6,1,30
40601973,2,7,4,-2,900,1440,1,-2,-2,-2,-2,540
40603339,1,1,1,-2,0,270,1,-2,-2,-2,-2,270
40603339,1,2,-2,1,270,345,-2,1,3,3,1,75
40603339,1,3,2,-2,345,1335,3,-2,-2,-2,-2,990
40603339,1,4,-2,2,1335,1420,-2,3,1,3,1,85
40603339,1,5,3,-2,1420,1440,1,-2,-2,-2,-2,20
40603339,2,1,1,-2,0,465,1,-2,-2,-2,-2,465
40603339,2,2,-2,1,465,470,-2,1,6,4,2,5
40603339,2,3,2,-2,470,495,6,-2,-2,-2,-2,25
40603339,2,4,-2,2,495,505,-2,6,11,4,1,10
40603339,2,5,3,-2,505,855,11,-2,-2,-2,-2,350
40603339,2,6,-2,3,855,865,-2,11,6,4,2,10
40603339,2,7,4,-2,865,880,6,-2,-2,-2,-2,15
40603339,2,8,-2,4,880,895,-2,6,11,4,1,15
40603339,2,9,5,-2,895,940,11,-2,-2,-2,-2,45
40603339,2,10,-2,5,940,960,-2,11,1,4,2,20
40603339,2,11,6,-2,960,1440,1,-2,-2,-2,-2,480
40603339,3,1,1,-2,0,555,1,-2,-2,-2,-2,555
40603339,3,2,-2,1,555,570,-2,1,5,3,1,15
40603339,3,3,2,-2,570,870,5,-2,-2,-2,-2,300
40603339,3,4,-2,2,870,900,-2,5,1,3,1,30
40603339,3,5,3,-2,900,1440,1,-2,-2,-2,-2,540
40603339,4,1,1,-2,0,465,1,-2,-2,-2,-2,465
40603339,4,2,-2,1,465,470,-2,1,8,4,2,5
40603339,4,3,2,-2,470,885,8,-2,-2,-2,-2,415
40603339,4,4,-2,2,885,900,-2,8,11,4,2,15
40603339,4,5,3,-2,900,945,11,-2,-2,-2,-2,45
40603339,4,6,-2,3,945,960,-2,11,1,4,2,15
40603339,4,7,4,-2,960,1440,1,-2,-2,-2,-2,480
40603424,2,1,1,-2,0,600,1,-2,-2,-2,-2,600
40603424,2,2,-2,1,600,605,-2,1,11,17,1,5
40603424,2,3,2,-2,605,750,11,-2,-2,-2,-2,145
40603424,2,4,-2,2,750,755,-2,11,1,17,1,5
40603424,2,5,3,-2,755,780,1,-2,-2,-2,-2,25
40603424,2,6,-2,3,780,785,-2,1,14,17,1,5
40603424,2,7,4,-2,785,787,14,-2,-2,-2,-2,2
40603424,2,8,-2,4,787,795,-2,14,14,17,1,8
40603424,2,9,5,-2,795,940,14,-2,-2,-2,-2,145
40603424,2,10,-2,5,940,960,-2,14,11,1,1,20
40603424,2,11,6,-2,960,990,11,-2,-2,-2,-2,30
40603424,2,12,-2,6,990,1050,-2,11,1,1,1,60
40603424,2,13,7,-2,1050,1440,1,-2,-2,-2,-2,390
40603937,1,1,1,-2,0,408,1,-2,-2,-2,-2,408
40603937,1,2,-2,1,408,413,-2,1,16,3,1,5
40603937,1,3,2,-2,413,493,16,-2,-2,-2,-2,80
40603937,1,4,-2,2,493,499,-2,16,13,3,1,6
40603937,1,5,3,-2,499,503,13,-2,-2,-2,-2,4
40603937,1,6,-2,3,503,506,-2,13,1,3,1,3
40603937,1,7,4,-2,506,520,1,-2,-2,-2,-2,14
40603937,1,8,-2,4,520,532,-2,1,17,3,1,12
40603937,1,9,5,-2,532,607,17,-2,-2,-2,-2,75
40603937,1,10,-2,5,607,618,-2,17,1,3,1,11
40603937,1,11,6,-2,618,802,1,-2,-2,-2,-2,184
40603937,1,12,-2,6,802,814,-2,1,11,3,1,12
40603937,1,13,7,-2,814,844,11,-2,-2,-2,-2,30
40603937,1,14,-2,7,844,853,-2,11,13,3,1,9
40603937,1,15,8,-2,853,927,13,-2,-2,-2,-2,74
40603937,1,16,-2,8,927,933,-2,13,14,3,3,6
40603937,1,17,9,-2,933,938,14,-2,-2,-2,-2,5
40603937,1,18,-2,9,938,948,-2,14,11,3,3,10
40603937,1,19,10,-2,948,990,11,-2,-2,-2,-2,42
40603937,1,20,-2,10,990,999,-2,11,1,3,3,9
40603937,1,21,11,-2,999,1440,1,-2,-2,-2,-2,441
40603937,2,1,1,-2,0,525,1,-2,-2,-2,-2,525
40603937,2,2,-2,1,525,546,-2,1,1,6,1,21
40603937,2,3,2,-2,546,715,1,-2,-2,-2,-2,169
40603937,2,4,-2,2,715,721,-2,1,3,6,1,6
40603937,2,5,3,-2,721,1082,3,-2,-2,-2,-2,361
40603937,2,6,-2,3,1082,1088,-2,3,1,6,1,6
40603937,2,7,4,-2,1088,1168,1,-2,-2,-2,-2,80
40603937,2,8,-2,4,1168,1192,-2,1,1,6,1,24
40603937,2,9,5,-2,1192,1440,1,-2,-2,-2,-2,248
40603937,3,1,1,-2,0,670,1,-2,-2,-2,-2,670
40603937,3,2,-2,1,670,688,-2,1,16,4,1,18
40603937,3,3,2,-2,688,902,16,-2,-2,-2,-2,214
40603937,3,4,-2,2,902,923,-2,16,1,4,1,21
40603937,3,5,3,-2,923,1024,1,-2,-2,-2,-2,101
40603937,3,6,-2,3,1024,1032,-2,1,14,6,4,8
40603937,3,7,4,-2,1032,1046,14,-2,-2,-2,-2,14
40603937,3,8,-2,4,1046,1051,-2,14,4,6,4,5
40603937,3,9,5,-2,1051,1072,4,-2,-2,-2,-2,21
40603937,3,10,-2,5,1072,1078,-2,4,1,6,4,6
40603937,3,11,6,-2,1078,1440,1,-2,-2,-2,-2,362
40603937,4,1,1,-2,0,848,1,-2,-2,-2,-2,848
40603937,4,2,-2,1,848,853,-2,1,13,4,5,5
40603937,4,3,2,-2,853,927,13,-2,-2,-2,-2,74
40603937,4,4,-2,2,927,932,-2,13,14,3,3,5
40603937,4,5,3,-2,932,939,14,-2,-2,-2,-2,7
40603937,4,6,-2,3,939,948,-2,14,11,3,3,9
40603937,4,7,4,-2,948,991,11,-2,-2,-2,-2,43
40603937,4,8,-2,4,991,999,-2,11,1,3,3,8
40603937,4,9,5,-2,999,1440,1,-2,-2,-2,-2,441
40605026,1,1,1,-2,0,555,1,-2,-2,-2,-2,555
40605026,1,2,-2,1,555,570,-2,1,3,6,2,15
40605026,1,3,2,-2,570,630,3,-2,-2,-2,-2,60
40605026,1,4,-2,2,630,645,-2,3,11,6,2,15
40605026,1,5,3,-2,645,660,11,-2,-2,-2,-2,15
40605026,1,6,-2,3,660,780,-2,11,3,6,2,120
40605026,1,7,4,-2,780,795,3,-2,-2,-2,-2,15
40605026,1,8,-2,4,795,825,-2,3,13,6,2,30
40605026,1,9,5,-2,825,855,13,-2,-2,-2,-2,30
40605026,1,10,-2,5,855,870,-2,13,3,6,2,15
40605026,1,11,6,-2,870,885,3,-2,-2,-2,-2,15
40605026,1,12,-2,6,885,900,-2,3,3,6,2,15
40605026,1,13,7,-2,900,915,3,-2,-2,-2,-2,15
40605026,1,14,-2,7,915,1020,-2,3,3,6,2,105
40605026,1,15,8,-2,1020,1035,3,-2,-2,-2,-2,15
40605026,1,16,-2,8,1035,1050,-2,3,3,6,2,15
40605026,1,17,9,-2,1050,1055,3,-2,-2,-2,-2,5
40605026,1,18,-2,9,1055,1065,-2,3,1,6,2,10
40605026,1,19,10,-2,1065,1440,1,-2,-2,-2,-2,375
40605026,2,1,1,-2,0,585,1,-2,-2,-2,-2,585
40605026,2,2,-2,1,585,600,-2,1,3,4,1,15
40605026,2,3,2,-2,600,975,3,-2,-2,-2,-2,375
40605026,2,4,-2,2,975,990,-2,3,1,4,1,15
40605026,2,5,3,-2,990,1440,1,-2,-2,-2,-2,450
40605026,3,1,1,-2,0,555,1,-2,-2,-2,-2,555
40605026,3,2,-2,1,555,570,-2,1,3,6,2,15
40605026,3,3,2,-2,570,630,3,-2,-2,-2,-2,60
40605026,3,4,-2,2,630,645,-2,3,11,6,2,15
40605026,3,5,3,-2,645,660,11,-2,-2,-2,-2,15
40605026,3,6,-2,3,660,780,-2,11,3,6,2,120
40605026,3,7,4,-2,780,795,3,-2,-2,-2,-2,15
40605026,3,8,-2,4,795,825,-2,3,13,6,2,30
40605026,3,9,5,-2,825,855,13,-2,-2,-2,-2,30
40605026,3,10,-2,5,855,870,-2,13,3,6,2,15
40605026,3,11,6,-2,870,885,3,-2,-2,-2,-2,15
40605026,3,12,-2,6,885,900,-2,3,3,6,2,15
40605026,3,13,7,-2,900,915,3,-2,-2,-2,-2,15
40605026,3,14,-2,7,915,1020,-2,3,3,6,2,105
40605026,3,15,8,-2,1020,1035,3,-2,-2,-2,-2,15
40605026,3,16,-2,8,1035,1050,-2,3,3,6,2,15
40605026,3,17,9,-2,1050,1055,3,-2,-2,-2,-2,5
40605026,3,18,-2,9,1055,1065,-2,3,1,6,2,10
40605026,3,19,10,-2,1065,1440,1,-2,-2,-2,-2,375
40605283,1,1,1,-2,0,695,1,-2,-2,-2,-2,695
40605283,1,2,-2,1,695,700,-2,1,3,6,1,5
40605283,1,3,2,-2,700,1065,3,-2,-2,-2,-2,365
40605283,1,4,-2,2,1065,1070,-2,3,1,6,1,5
40605283,1,5,3,-2,1070,1440,1,-2,-2,-2,-2,370
40605290,1,1,1,-2,0,669,1,-2,-2,-2,-2,669
40605290,1,2,-2,1,669,678,-2,1,18,3,1,9
40605290,1,3,2,-2,678,750,18,-2,-2,-2,-2,72
40605290,1,4,-2,2,750,759,-2,18,12,3,1,9
40605290,1,5,3,-2,759,882,12,-2,-2,-2,-2,123
40605290,1,6,-2,3,882,890,-2,12,11,3,1,8
40605290,1,7,4,-2,890,938,11,-2,-2,-2,-2,48
