,hh_id,per_id,at_id,act_id,trip_id,BegTime,EndTime,ActType,O_pur,D_pur,Mode,Numontrp,AT_Dur,new_id
37762,40565876,2,4,-2,2,840,860,-2,18,11,3,2,20,3202
37763,40565876,2,5,3,-2,860,880,11,-2,-2,-2,-2,20,3202
37764,40565876,2,6,-2,3,880,890,-2,11,11,3,2,10,3202
37765,40565876,2,7,4,-2,890,915,11,-2,-2,-2,-2,25,3202
37766,40565876,2,8,-2,4,915,930,-2,11,1,3,2,15,3202
37767,40565876,2,9,5,-2,930,1440,1,-2,-2,-2,-2,510,3202
37768,40566643,1,1,1,-2,0,663,1,-2,-2,-2,-2,663,3203
37769,40566643,1,2,-2,1,663,670,-2,1,19,5,5,7,3203
37770,40566643,1,3,2,-2,670,760,19,-2,-2,-2,-2,90,3203
37771,40566643,1,4,-2,2,760,767,-2,19,1,5,5,7,3203
37772,40566643,1,5,3,-2,767,823,1,-2,-2,-2,-2,56,3203
37773,40566643,1,6,-2,3,823,825,-2,1,17,1,5,2,3203
37774,40566643,1,7,4,-2,825,1003,17,-2,-2,-2,-2,178,3203
37775,40566643,1,8,-2,4,1003,1005,-2,17,1,1,5,2,3203
37776,40566643,1,9,5,-2,1005,1440,1,-2,-2,-2,-2,435,3203
37777,40566643,2,1,1,-2,0,663,1,-2,-2,-2,-2,663,3204
37778,40566643,2,2,-2,1,663,670,-2,1,1,5,5,7,3204
37779,40566643,2,3,2,-2,670,760,1,-2,-2,-2,-2,90,3204
37780,40566643,2,4,-2,2,760,767,-2,1,1,5,5,7,3204
37781,40566643,2,5,3,-2,767,774,1,-2,-2,-2,-2,7,3204
37782,40566643,2,6,-2,3,774,812,-2,1,1,1,1,38,3204
37783,40566643,2,7,4,-2,812,823,1,-2,-2,-2,-2,11,3204
37784,40566643,2,8,-2,4,823,825,-2,1,17,1,5,2,3204
37785,40566643,2,9,5,-2,825,1003,17,-2,-2,-2,-2,178,3204
37786,40566643,2,10,-2,5,1003,1005,-2,17,1,1,5,2,3204
37787,40566643,2,11,6,-2,1005,1440,1,-2,-2,-2,-2,435,3204
37788,40566643,3,1,1,-2,0,663,1,-2,-2,-2,-2,663,3205
37789,40566643,3,2,-2,1,663,670,-2,1,19,5,5,7,3205
37790,40566643,3,3,2,-2,670,760,19,-2,-2,-2,-2,90,3205
37791,40566643,3,4,-2,2,760,767,-2,19,1,5,5,7,3205
37792,40566643,3,5,3,-2,767,823,1,-2,-2,-2,-2,56,3205
37793,40566643,3,6,-2,3,823,825,-2,1,17,1,5,2,3205
37794,40566643,3,7,4,-2,825,1003,17,-2,-2,-2,-2,178,3205
37795,40566643,3,8,-2,4,1003,1005,-2,17,1,1,5,2,3205
37796,40566643,3,9,5,-2,1005,1440,1,-2,-2,-2,-2,435,3205
37797,40566643,4,1,1,-2,0,663,1,-2,-2,-2,-2,663,3206
37798,40566643,4,2,-2,1,663,670,-2,1,19,5,5,7,3206
37799,40566643,4,3,2,-2,670,760,19,-2,-2,-2,-2,90,3206
37800,40566643,4,4,-2,2,760,767,-2,19,1,5,5,7,3206
37801,40566643,4,5,3,-2,767,823,1,-2,-2,-2,-2,56,3206
37802,40566643,4,6,-2,3,823,825,-2,1,17,1,5,2,3206
37803,40566643,4,7,4,-2,825,1003,17,-2,-2,-2,-2,178,3206
37804,40566643,4,8,-2,4,1003,1005,-2,17,1,1,5,2,3206
37805,40566643,4,9,5,-2,1005,1440,1,-2,-2,-2,-2,435,3206
37806,40568294,1,1,1,-2,0,420,1,-2,-2,-2,-2,420,3207
37807,40568294,1,2,-2,1,420,425,-2,1,3,3,1,5,3207
37808,40568294,1,3,2,-2,425,530,3,-2,-2,-2,-2,105,3207
37809,40568294,1,4,-2,2,530,540,-2,3,12,3,1,10,3207
37810,40568294,1,5,3,-2,540,585,12,-2,-2,-2,-2,45,3207
37811,40568294,1,6,-2,3,585,600,-2,12,11,3,1,15,3207
37812,40568294,1,7,4,-2,600,640,11,-2,-2,-2,-2,40,3207
37813,40568294,1,8,-2,4,640,650,-2,11,13,3,1,10,3207
37814,40568294,1,9,5,-2,650,660,13,-2,-2,-2,-2,10,3207
37815,40568294,1,10,-2,5,660,675,-2,13,1,3,1,15,3207
37816,40568294,1,11,6,-2,675,1440,1,-2,-2,-2,-2,765,3207
37817,40568294,2,1,1,-2,0,340,1,-2,-2,-2,-2,340,3208
37818,40568294,2,2,-2,1,340,360,-2,1,3,6,1,20,3208
37819,40568294,2,3,2,-2,360,930,3,-2,-2,-2,-2,570,3208
37820,40568294,2,4,-2,2,930,950,-2,3,1,6,1,20,3208
37821,40568294,2,5,3,-2,950,990,1,-2,-2,-2,-2,40,3208
37822,40568294,2,6,-2,3,990,995,-2,1,17,6,2,5,3208
37823,40568294,2,7,4,-2,995,1060,17,-2,-2,-2,-2,65,3208
37824,40568294,2,8,-2,4,1060,1075,-2,17,13,6,2,15,3208
37825,40568294,2,9,5,-2,1075,1095,13,-2,-2,-2,-2,20,3208
37826,40568294,2,10,-2,5,1095,1110,-2,13,1,6,2,15,3208
37827,40568294,2,11,6,-2,1110,1440,1,-2,-2,-2,-2,330,3208
37828,40568522,1,1,1,-2,0,430,1,-2,-2,-2,-2,430,3209
37829,40568522,1,2,-2,1,430,440,-2,1,3,4,3,10,3209
37830,40568522,1,3,2,-2,440,1025,3,-2,-2,-2,-2,585,3209
37831,40568522,1,4,-2,2,1025,1035,-2,3,1,4,3,10,3209
37832,40568522,1,5,3,-2,1035,1440,1,-2,-2,-2,-2,405,3209
37833,40568522,2,1,1,-2,0,430,1,-2,-2,-2,-2,430,3210
37834,40568522,2,2,-2,1,430,440,-2,1,6,4,3,10,3210
37835,40568522,2,3,2,-2,440,445,6,-2,-2,-2,-2,5,3210
37836,40568522,2,4,-2,2,445,455,-2,6,6,4,2,10,3210
37837,40568522,2,5,3,-2,455,457,6,-2,-2,-2,-2,2,3210
37838,40568522,2,6,-2,3,457,465,-2,6,3,4,1,8,3210
37839,40568522,2,7,4,-2,465,1020,3,-2,-2,-2,-2,555,3210
37840,40568522,2,8,-2,4,1020,1035,-2,3,6,4,1,15,3210
37841,40568522,2,9,5,-2,1035,1037,6,-2,-2,-2,-2,2,3210
37842,40568522,2,10,-2,5,1037,1050,-2,6,1,4,3,13,3210
37843,40568522,2,11,6,-2,1050,1440,1,-2,-2,-2,-2,390,3210
37844,40568522,3,1,1,-2,0,430,1,-2,-2,-2,-2,430,3211
37845,40568522,3,2,-2,1,430,440,-2,1,6,4,3,10,3211
37846,40568522,3,3,2,-2,440,445,6,-2,-2,-2,-2,5,3211
37847,40568522,3,4,-2,2,445,455,-2,6,8,4,2,10,3211
37848,40568522,3,5,3,-2,455,1035,8,-2,-2,-2,-2,580,3211
37849,40568522,3,6,-2,3,1035,1045,-2,8,6,4,3,10,3211
37850,40568522,3,7,4,-2,1045,1047,6,-2,-2,-2,-2,2,3211
37851,40568522,3,8,-2,4,1047,1055,-2,6,1,4,3,8,3211
37852,40568522,3,9,5,-2,1055,1440,1,-2,-2,-2,-2,385,3211
37853,40569884,1,1,1,-2,0,445,1,-2,-2,-2,-2,445,3212
37854,40569884,1,2,-2,1,445,460,-2,1,3,3,1,15,3212
37855,40569884,1,3,2,-2,460,997,3,-2,-2,-2,-2,537,3212
37856,40569884,1,4,-2,2,997,1015,-2,3,1,3,1,18,3212
37857,40569884,1,5,3,-2,1015,1440,1,-2,-2,-2,-2,425,3212
37858,40571281,1,1,1,-2,0,555,1,-2,-2,-2,-2,555,3212
37859,40571281,1,2,-2,1,555,585,-2,1,13,3,1,30,3212
37860,40571281,1,3,2,-2,585,615,13,-2,-2,-2,-2,30,3212
37861,40571281,1,4,-2,2,615,626,-2,13,15,3,1,11,3212
37862,40571281,1,5,3,-2,626,705,15,-2,-2,-2,-2,79,3212
37863,40571281,1,6,-2,3,705,740,-2,15,1,3,1,35,3212
37864,40571281,1,7,4,-2,740,1440,1,-2,-2,-2,-2,700,3212
37865,40571916,1,1,1,-2,0,480,1,-2,-2,-2,-2,480,3212
37866,40571916,1,2,-2,1,480,550,-2,1,18,4,1,70,3212
37867,40571916,1,3,2,-2,550,660,18,-2,-2,-2,-2,110,3212
37868,40571916,1,4,-2,2,660,665,-2,18,13,4,1,5,3212
37869,40571916,1,5,3,-2,665,690,13,-2,-2,-2,-2,25,3212
37870,40571916,1,6,-2,3,690,695,-2,13,11,4,1,5,3212
37871,40571916,1,7,4,-2,695,735,11,-2,-2,-2,-2,40,3212
37872,40571916,1,8,-2,4,735,745,-2,11,11,4,1,10,3212
37873,40571916,1,9,5,-2,745,755,11,-2,-2,-2,-2,10,3212
37874,40571916,1,10,-2,5,755,810,-2,11,1,4,1,55,3212
37875,40571916,1,11,6,-2,810,1440,1,-2,-2,-2,-2,630,3212
37876,40572649,1,1,1,-2,0,480,1,-2,-2,-2,-2,480,3212
37877,40572649,1,2,-2,1,480,485,-2,1,16,3,1,5,3212
37878,40572649,1,3,2,-2,485,510,16,-2,-2,-2,-2,25,3212
37879,40572649,1,4,-2,2,510,550,-2,16,3,3,1,40,3212
37880,40572649,1,5,3,-2,550,900,3,-2,-2,-2,-2,350,3212
37881,40572649,1,6,-2,3,900,920,-2,3,11,3,1,20,3212
37882,40572649,1,7,4,-2,920,950,11,-2,-2,-2,-2,30,3212
37883,40572649,1,8,-2,4,950,970,-2,11,1,3,1,20,3212
37884,40572649,1,9,5,-2,970,1440,1,-2,-2,-2,-2,470,3212
37885,40572869,1,1,1,-2,0,560,1,-2,-2,-2,-2,560,3212
37886,40572869,1,2,-2,1,560,578,-2,1,11,4,1,18,3212
37887,40572869,1,3,2,-2,578,582,11,-2,-2,-2,-2,4,3212
37888,40572869,1,4,-2,2,582,591,-2,11,5,4,1,9,3212
37889,40572869,1,5,3,-2,591,713,5,-2,-2,-2,-2,122,3212
37890,40572869,1,6,-2,3,713,723,-2,5,11,4,1,10,3212
37891,40572869,1,7,4,-2,723,768,11,-2,-2,-2,-2,45,3212
37892,40572869,1,8,-2,4,768,771,-2,11,11,4,1,3,3212
37893,40572869,1,9,5,-2,771,813,11,-2,-2,-2,-2,42,3212
37894,40572869,1,10,-2,5,813,828,-2,11,1,4,1,15,3212
37895,40572869,1,11,6,-2,828,885,1,-2,-2,-2,-2,57,3212
37896,40572869,1,12,-2,6,885,888,-2,1,15,7,2,3,3212
37897,40572869,1,13,7,-2,888,1020,15,-2,-2,-2,-2,132,3212
37898,40572869,1,14,-2,7,1020,1025,-2,15,1,7,2,5,3212
37899,40572869,1,15,8,-2,1025,1440,1,-2,-2,-2,-2,415,3212
37900,40572869,2,1,1,-2,0,883,1,-2,-2,-2,-2,883,3213
37901,40572869,2,2,-2,1,883,888,-2,1,15,7,2,5,3213
37902,40572869,2,3,2,-2,888,1020,15,-2,-2,-2,-2,132,3213
37903,40572869,2,4,-2,2,1020,1025,-2,15,1,7,2,5,3213
37904,40572869,2,5,3,-2,1025,1440,1,-2,-2,-2,-2,415,3213
37905,40573185,1,1,1,-2,0,405,1,-2,-2,-2,-2,405,3214
37906,40573185,1,2,-2,1,405,415,-2,1,16,3,1,10,3214
37907,40573185,1,3,2,-2,415,510,16,-2,-2,-2,-2,95,3214
37908,40573185,1,4,-2,2,510,520,-2,16,1,3,1,10,3214
37909,40573185,1,5,3,-2,520,705,1,-2,-2,-2,-2,185,3214
37910,40573185,1,6,-2,3,705,750,-2,1,3,3,1,45,3214
37911,40573185,1,7,4,-2,750,1200,3,-2,-2,-2,-2,450,3214
37912,40573185,1,8,-2,4,1200,1215,-2,3,11,3,1,15,3214
37913,40573185,1,9,5,-2,1215,1260,11,-2,-2,-2,-2,45,3214
37914,40573185,1,10,-2,5,1260,1296,-2,11,1,3,1,36,3214
37915,40573185,1,11,6,-2,1296,1440,1,-2,-2,-2,-2,144,3214
37916,40573185,2,1,1,-2,0,510,1,-2,-2,-2,-2,510,3215
37917,40573185,2,2,-2,1,510,525,-2,1,3,3,1,15,3215
37918,40573185,2,3,2,-2,525,660,3,-2,-2,-2,-2,135,3215
37919,40573185,2,4,-2,2,660,675,-2,3,1,3,1,15,3215
37920,40573185,2,5,3,-2,675,1440,1,-2,-2,-2,-2,765,3215
37921,40573762,1,1,1,-2,0,815,5,-2,-2,-2,-2,815,3216
37922,40573762,1,2,-2,1,815,920,-2,5,14,3,1,105,3216
37923,40573762,1,3,2,-2,920,928,14,-2,-2,-2,-2,8,3216
37924,40573762,1,4,-2,2,928,938,-2,14,1,3,1,10,3216
37925,40573762,1,5,3,-2,938,1440,1,-2,-2,-2,-2,502,3216
37926,40574589,1,1,1,-2,0,330,1,-2,-2,-2,-2,330,3216
37927,40574589,1,2,-2,1,330,340,-2,1,16,2,1,10,3216
37928,40574589,1,3,2,-2,340,370,16,-2,-2,-2,-2,30,3216
37929,40574589,1,4,-2,2,370,390,-2,16,1,2,1,20,3216
37930,40574589,1,5,3,-2,390,420,1,-2,-2,-2,-2,30,3216
37931,40574589,1,6,-2,3,420,435,-2,1,3,9,2,15,3216
37932,40574589,1,7,4,-2,435,540,3,-2,-2,-2,-2,105,3216
37933,40574589,1,8,-2,4,540,555,-2,3,18,4,2,15,3216
37934,40574589,1,9,5,-2,555,600,18,-2,-2,-2,-2,45,3216
37935,40574589,1,10,-2,5,600,618,-2,18,6,4,2,18,3216
37936,40574589,1,11,6,-2,618,635,6,-2,-2,-2,-2,17,3216
37937,40574589,1,12,-2,6,635,650,-2,6,12,4,1,15,3216
37938,40574589,1,13,7,-2,650,800,12,-2,-2,-2,-2,150,3216
37939,40574589,1,14,-2,7,800,810,-2,12,6,4,1,10,3216
37940,40574589,1,15,8,-2,810,820,6,-2,-2,-2,-2,10,3216
37941,40574589,1,16,-2,8,820,840,-2,6,18,4,2,20,3216
37942,40574589,1,17,9,-2,840,920,18,-2,-2,-2,-2,80,3216
37943,40574589,1,18,-2,9,920,940,-2,18,1,4,2,20,3216
37944,40574589,1,19,10,-2,940,1050,1,-2,-2,-2,-2,110,3216
37945,40574589,1,20,-2,10,1050,1060,-2,1,13,9,5,10,3216
37946,40574589,1,21,11,-2,1060,1195,13,-2,-2,-2,-2,135,3216
37947,40574589,1,22,-2,11,1195,1210,-2,13,1,9,2,15,3216
37948,40574589,1,23,12,-2,1210,1440,1,-2,-2,-2,-2,230,3216
37949,40574589,2,1,1,-2,0,540,1,-2,-2,-2,-2,540,3217
37950,40574589,2,2,-2,1,540,555,-2,1,18,4,2,15,3217
37951,40574589,2,3,2,-2,555,600,18,-2,-2,-2,-2,45,3217
37952,40574589,2,4,-2,2,600,618,-2,18,1,4,2,18,3217
37953,40574589,2,5,3,-2,618,820,1,-2,-2,-2,-2,202,3217
37954,40574589,2,6,-2,3,820,840,-2,1,18,4,2,20,3217
37955,40574589,2,7,4,-2,840,930,18,-2,-2,-2,-2,90,3217
37956,40574589,2,8,-2,4,930,940,-2,18,1,4,2,10,3217
37957,40574589,2,9,5,-2,940,1050,1,-2,-2,-2,-2,110,3217
37958,40574589,2,10,-2,5,1050,1060,-2,1,13,9,5,10,3217
37959,40574589,2,11,6,-2,1060,1200,13,-2,-2,-2,-2,140,3217
37960,40574589,2,12,-2,6,1200,1220,-2,13,1,9,2,20,3217
37961,40574589,2,13,7,-2,1220,1440,1,-2,-2,-2,-2,220,3217
37962,40574793,1,1,1,-2,0,570,1,-2,-2,-2,-2,570,3218
37963,40574793,1,2,-2,1,570,580,-2,1,1,1,1,10,3218
37964,40574793,1,3,2,-2,580,600,1,-2,-2,-2,-2,20,3218
37965,40574793,1,4,-2,2,600,630,-2,1,15,6,1,30,3218
37966,40574793,1,5,3,-2,630,720,15,-2,-2,-2,-2,90,3218
37967,40574793,1,6,-2,3,720,725,-2,15,11,6,1,5,3218
37968,40574793,1,7,4,-2,725,750,11,-2,-2,-2,-2,25,3218
37969,40574793,1,8,-2,4,750,755,-2,11,1,6,1,5,3218
37970,40574793,1,9,5,-2,755,1440,1,-2,-2,-2,-2,685,3218
37971,40576270,1,1,1,-2,0,1020,1,-2,-2,-2,-2,1020,3218
37972,40576270,1,2,-2,1,1020,1050,-2,1,3,3,2,30,3218
37973,40576270,1,3,2,-2,1050,1280,3,-2,-2,-2,-2,230,3218
37974,40576270,1,4,-2,2,1280,1290,-2,3,15,3,6,10,3218
37975,40576270,1,5,3,-2,1290,1350,15,-2,-2,-2,-2,60,3218
37976,40576270,1,6,-2,3,1350,1370,-2,15,11,3,2,20,3218
37977,40576270,1,7,4,-2,1370,1375,11,-2,-2,-2,-2,5,3218
37978,40576270,1,8,-2,4,1375,1380,-2,11,1,3,2,5,3218
37979,40576270,1,9,5,-2,1380,1440,1,-2,-2,-2,-2,60,3218
37980,40576270,2,1,1,-2,0,615,1,-2,-2,-2,-2,615,3219
37981,40576270,2,2,-2,1,615,630,-2,1,11,3,1,15,3219
37982,40576270,2,3,2,-2,630,660,11,-2,-2,-2,-2,30,3219
37983,40576270,2,4,-2,2,660,675,-2,11,1,3,1,15,3219
37984,40576270,2,5,3,-2,675,1020,1,-2,-2,-2,-2,345,3219
37985,40576270,2,6,-2,3,1020,1050,-2,1,15,3,2,30,3219
37986,40576270,2,7,4,-2,1050,1280,15,-2,-2,-2,-2,230,3219
37987,40576270,2,8,-2,4,1280,1290,-2,15,15,3,6,10,3219
37988,40576270,2,9,5,-2,1290,1350,15,-2,-2,-2,-2,60,3219
37989,40576270,2,10,-2,5,1350,1370,-2,15,11,3,2,20,3219
37990,40576270,2,11,6,-2,1370,1375,11,-2,-2,-2,-2,5,3219
37991,40576270,2,12,-2,6,1375,1380,-2,11,1,3,2,5,3219
37992,40576270,2,13,7,-2,1380,1440,1,-2,-2,-2,-2,60,3219
37993,40576318,1,1,1,-2,0,620,1,-2,-2,-2,-2,620,3220
37994,40576318,1,2,-2,1,620,625,-2,1,14,3,2,5,3220
37995,40576318,1,3,2,-2,625,1440,14,-2,-2,-2,-2,815,3220
37996,40576318,2,1,1,-2,0,640,14,-2,-2,-2,-2,640,3221
37997,40576318,2,2,-2,1,640,645,-2,14,1,3,2,5,3221
37998,40576318,2,3,2,-2,645,1440,1,-2,-2,-2,-2,795,3221
37999,40576663,1,1,1,-2,0,465,1,-2,-2,-2,-2,465,3222
38000,40576663,1,2,-2,1,465,486,-2,1,16,1,1,21,3222
38001,40576663,1,3,2,-2,486,670,16,-2,-2,-2,-2,184,3222
38002,40576663,1,4,-2,2,670,678,-2,16,1,1,1,8,3222
38003,40576663,1,5,3,-2,678,860,1,-2,-2,-2,-2,182,3222
38004,40576663,1,6,-2,3,860,885,-2,1,11,4,1,25,3222
38005,40576663,1,7,4,-2,885,935,11,-2,-2,-2,-2,50,3222
38006,40576663,1,8,-2,4,935,955,-2,11,1,4,1,20,3222
38007,40576663,1,9,5,-2,955,1440,1,-2,-2,-2,-2,485,3222
38008,40578601,1,1,1,-2,0,600,15,-2,-2,-2,-2,600,3222
38009,40578601,1,2,-2,1,600,615,-2,15,15,16,2,15,3222
38010,40578601,1,3,2,-2,615,750,15,-2,-2,-2,-2,135,3222
38011,40578601,1,4,-2,2,750,765,-2,15,13,16,2,15,3222
38012,40578601,1,5,3,-2,765,840,13,-2,-2,-2,-2,75,3222
38013,40578601,1,6,-2,3,840,870,-2,13,7,17,2,30,3222
38014,40578601,1,7,4,-2,870,1000,7,-2,-2,-2,-2,130,3222
38015,40578601,1,8,-2,4,1000,1215,-2,7,7,19,2,215,3222
38016,40578601,1,9,5,-2,1215,1240,7,-2,-2,-2,-2,25,3222
38017,40578601,1,10,-2,5,1240,1275,-2,7,7,17,2,35,3222
38018,40578601,1,11,6,-2,1275,1340,7,-2,-2,-2,-2,65,3222
38019,40578601,1,12,-2,6,1340,1439,-2,7,1,3,2,99,3222
38020,40578601,1,13,7,-2,1439,1440,1,-2,-2,-2,-2,1,3222
38021,40579930,1,1,1,-2,0,597,1,-2,-2,-2,-2,597,3222
38022,40579930,1,2,-2,1,597,598,-2,1,17,1,1,1,3222
38023,40579930,1,3,2,-2,598,610,17,-2,-2,-2,-2,12,3222
38024,40579930,1,4,-2,2,610,611,-2,17,1,1,1,1,3222
38025,40579930,1,5,3,-2,611,812,1,-2,-2,-2,-2,201,3222
38026,40579930,1,6,-2,3,812,822,-2,1,11,6,2,10,3222
38027,40579930,1,7,4,-2,822,862,11,-2,-2,-2,-2,40,3222
38028,40579930,1,8,-2,4,862,864,-2,11,14,6,2,2,3222
38029,40579930,1,9,5,-2,864,867,14,-2,-2,-2,-2,3,3222
38030,40579930,1,10,-2,5,867,871,-2,14,14,6,2,4,3222
38031,40579930,1,11,6,-2,871,878,14,-2,-2,-2,-2,7,3222
38032,40579930,1,12,-2,6,878,885,-2,14,11,6,2,7,3222
38033,40579930,1,13,7,-2,885,926,11,-2,-2,-2,-2,41,3222
38034,40579930,1,14,-2,7,926,930,-2,11,11,6,2,4,3222
38035,40579930,1,15,8,-2,930,959,11,-2,-2,-2,-2,29,3222
38036,40579930,1,16,-2,8,959,966,-2,11,1,6,2,7,3222
38037,40579930,1,17,9,-2,966,1440,1,-2,-2,-2,-2,474,3222
38038,40579930,2,1,1,-2,0,780,1,-2,-2,-2,-2,780,3223
38039,40579930,2,2,-2,1,780,781,-2,1,14,1,1,1,3223
38040,40579930,2,3,2,-2,781,784,14,-2,-2,-2,-2,3,3223
38041,40579930,2,4,-2,2,784,785,-2,14,1,1,1,1,3223
38042,40579930,2,5,3,-2,785,812,1,-2,-2,-2,-2,27,3223
38043,40579930,2,6,-2,3,812,822,-2,1,11,6,2,10,3223
38044,40579930,2,7,4,-2,822,862,11,-2,-2,-2,-2,40,3223
38045,40579930,2,8,-2,4,862,864,-2,11,14,6,2,2,3223
38046,40579930,2,9,5,-2,864,867,14,-2,-2,-2,-2,3,3223
38047,40579930,2,10,-2,5,867,871,-2,14,14,6,2,4,3223
38048,40579930,2,11,6,-2,871,878,14,-2,-2,-2,-2,7,3223
38049,40579930,2,12,-2,6,878,885,-2,14,11,6,2,7,3223
38050,40579930,2,13,7,-2,885,926,11,-2,-2,-2,-2,41,3223
38051,40579930,2,14,-2,7,926,930,-2,11,11,6,2,4,3223
38052,40579930,2,15,8,-2,930,959,11,-2,-2,-2,-2,29,3223
38053,40579930,2,16,-2,8,959,966,-2,11,1,6,2,7,3223
38054,40579930,2,17,9,-2,966,1440,1,-2,-2,-2,-2,474,3223
38055,40581534,1,1,1,-2,0,605,1,-2,-2,-2,-2,605,3224
38056,40581534,1,2,-2,1,605,609,-2,1,11,4,1,4,3224
38057,40581534,1,3,2,-2,609,633,11,-2,-2,-2,-2,24,3224
38058,40581534,1,4,-2,2,633,638,-2,11,1,4,1,5,3224
38059,40581534,1,5,3,-2,638,1440,1,-2,-2,-2,-2,802,3224
38060,40581534,2,1,1,-2,0,408,1,-2,-2,-2,-2,408,3225
38061,40581534,2,2,-2,1,408,442,-2,1,8,10,1,34,3225
38062,40581534,2,3,2,-2,442,875,8,-2,-2,-2,-2,433,3225
38063,40581534,2,4,-2,2,875,900,-2,8,1,10,1,25,3225
38064,40581534,2,5,3,-2,900,1440,1,-2,-2,-2,-2,540,3225
38065,40582875,2,1,1,-2,0,481,3,-2,-2,-2,-2,481,3225
38066,40582875,2,2,-2,1,481,495,-2,3,3,3,2,14,3225
38067,40582875,2,3,2,-2,495,1020,3,-2,-2,-2,-2,525,3225
38068,40582875,2,4,-2,2,1020,1035,-2,3,1,3,2,15,3225
38069,40582875,2,5,3,-2,1035,1440,1,-2,-2,-2,-2,405,3225
38070,40582879,1,1,1,-2,0,795,1,-2,-2,-2,-2,795,3226
38071,40582879,1,2,-2,1,795,810,-2,1,13,1,1,15,3226
38072,40582879,1,3,2,-2,810,820,13,-2,-2,-2,-2,10,3226
38073,40582879,1,4,-2,2,820,835,-2,13,1,1,1,15,3226
38074,40582879,1,5,3,-2,835,1124,1,-2,-2,-2,-2,289,3226
38075,40582879,1,6,-2,3,1124,1155,-2,1,11,1,2,31,3226
38076,40582879,1,7,4,-2,1155,1230,11,-2,-2,-2,-2,75,3226
38077,40582879,1,8,-2,4,1230,1265,-2,11,1,1,2,35,3226
38078,40582879,1,9,5,-2,1265,1440,1,-2,-2,-2,-2,175,3226
38079,40582879,3,1,1,-2,0,1026,1,-2,-2,-2,-2,1026,3227
38080,40582879,3,2,-2,1,1026,1027,-2,1,14,1,1,1,3227
38081,40582879,3,3,2,-2,1027,1029,14,-2,-2,-2,-2,2,3227
38082,40582879,3,4,-2,2,1029,1031,-2,14,1,1,1,2,3227
38083,40582879,3,5,3,-2,1031,1440,1,-2,-2,-2,-2,409,3227
38084,40582879,4,1,1,-2,0,450,1,-2,-2,-2,-2,450,3228
38085,40582879,4,2,-2,1,450,525,-2,1,3,11,1,75,3228
38086,40582879,4,3,2,-2,525,1095,3,-2,-2,-2,-2,570,3228
38087,40582879,4,4,-2,2,1095,1155,-2,3,1,11,1,60,3228
38088,40582879,4,5,3,-2,1155,1273,1,-2,-2,-2,-2,118,3228
38089,40582879,4,6,-2,3,1273,1275,-2,1,16,1,1,2,3228
38090,40582879,4,7,4,-2,1275,1290,16,-2,-2,-2,-2,15,3228
38091,40582879,4,8,-2,4,1290,1295,-2,16,1,1,1,5,3228
38092,40582879,4,9,5,-2,1295,1440,1,-2,-2,-2,-2,145,3228
38093,40585665,1,1,1,-2,0,680,1,-2,-2,-2,-2,680,3229
38094,40585665,1,2,-2,1,680,710,-2,1,12,3,2,30,3229
38095,40585665,1,3,2,-2,710,790,12,-2,-2,-2,-2,80,3229
38096,40585665,1,4,-2,2,790,795,-2,12,13,3,2,5,3229
38097,40585665,1,5,3,-2,795,800,13,-2,-2,-2,-2,5,3229
38098,40585665,1,6,-2,3,800,810,-2,13,1,3,2,10,3229
38099,40585665,1,7,4,-2,810,1440,1,-2,-2,-2,-2,630,3229
38100,40586359,1,1,1,-2,0,810,1,-2,-2,-2,-2,810,3229
38101,40586359,1,2,-2,1,810,830,-2,1,15,3,3,20,3229
38102,40586359,1,3,2,-2,830,920,15,-2,-2,-2,-2,90,3229
38103,40586359,1,4,-2,2,920,940,-2,15,15,3,3,20,3229
38104,40586359,1,5,3,-2,940,1000,15,-2,-2,-2,-2,60,3229
38105,40586359,1,6,-2,3,1000,1020,-2,15,1,3,3,20,3229
38106,40586359,1,7,4,-2,1020,1140,1,-2,-2,-2,-2,120,3229
38107,40586359,1,8,-2,4,1140,1155,-2,1,13,3,3,15,3229
38108,40586359,1,9,5,-2,1155,1290,13,-2,-2,-2,-2,135,3229
38109,40586359,1,10,-2,5,1290,1305,-2,13,1,3,3,15,3229
38110,40586359,1,11,6,-2,1305,1440,1,-2,-2,-2,-2,135,3229
38111,40586611,1,1,1,-2,0,600,1,-2,-2,-2,-2,600,3229
38112,40586611,1,2,-2,1,600,620,-2,1,5,3,2,20,3229
38113,40586611,1,3,2,-2,620,630,5,-2,-2,-2,-2,10,3229
38114,40586611,1,4,-2,2,630,660,-2,5,18,3,1,30,3229
38115,40586611,1,5,3,-2,660,675,18,-2,-2,-2,-2,15,3229
38116,40586611,1,6,-2,3,675,680,-2,18,11,3,2,5,3229
38117,40586611,1,7,4,-2,680,750,11,-2,-2,-2,-2,70,3229
38118,40586611,1,8,-2,4,750,755,-2,11,11,3,2,5,3229
38119,40586611,1,9,5,-2,755,785,11,-2,-2,-2,-2,30,3229
38120,40586611,1,10,-2,5,785,795,-2,11,14,3,2,10,3229
38121,40586611,1,11,6,-2,795,803,14,-2,-2,-2,-2,8,3229
38122,40586611,1,12,-2,6,803,830,-2,14,14,3,2,27,3229
38123,40586611,1,13,7,-2,830,870,14,-2,-2,-2,-2,40,3229
38124,40586611,1,14,-2,7,870,890,-2,14,1,3,2,20,3229
38125,40586611,1,15,8,-2,890,1440,1,-2,-2,-2,-2,550,3229
