,at_id,act_id,trip_id,BegTime,EndTime,ActType,O_pur,D_pur,Mode,Numontrp,AT_Dur,new_id,student,worker,new_id_2
24701,5,3,-2,1188,1440,17,-2,-2,-2,-2,252,2101,False,False,2101
24709,1,1,-2,0,940,17,-2,-2,-2,-2,940,2103,False,False,2103
24710,2,-2,1,940,952,-2,17,11,3,6,12,2103,False,False,2103
24711,3,2,-2,952,1175,11,-2,-2,-2,-2,223,2103,False,False,2103
24712,4,-2,2,1175,1188,-2,11,17,3,6,13,2103,False,False,2103
24713,5,3,-2,1188,1440,17,-2,-2,-2,-2,252,2103,False,False,2103
24736,1,1,-2,0,535,1,-2,-2,-2,-2,535,2105,False,False,2105
24737,2,-2,1,535,583,-2,1,16,1,2,48,2105,False,False,2105
24738,3,2,-2,583,605,16,-2,-2,-2,-2,22,2105,False,False,2105
24739,4,-2,2,605,666,-2,16,1,1,1,61,2105,False,False,2105
24740,5,3,-2,666,680,1,-2,-2,-2,-2,14,2105,False,False,2105
24741,6,-2,3,680,693,-2,1,11,3,1,13,2105,False,False,2105
24742,7,4,-2,693,735,11,-2,-2,-2,-2,42,2105,False,False,2105
24743,8,-2,4,735,752,-2,11,1,3,1,17,2105,False,False,2105
24744,9,5,-2,752,1440,1,-2,-2,-2,-2,688,2105,False,False,2105
24745,1,1,-2,0,495,1,-2,-2,-2,-2,495,2106,False,False,2106
24746,2,-2,1,495,555,-2,1,1,1,1,60,2106,False,False,2106
24747,3,2,-2,555,1440,1,-2,-2,-2,-2,885,2106,False,False,2106
24748,1,1,-2,0,780,1,-2,-2,-2,-2,780,2106,False,False,2106
24749,2,-2,1,780,900,-2,1,19,4,2,120,2106,False,False,2106
24750,3,2,-2,900,960,19,-2,-2,-2,-2,60,2106,False,False,2106
24751,4,-2,2,960,975,-2,19,13,4,2,15,2106,False,False,2106
24752,5,3,-2,975,1020,13,-2,-2,-2,-2,45,2106,False,False,2106
24753,6,-2,3,1020,1140,-2,13,1,4,2,120,2106,False,False,2106
24754,7,4,-2,1140,1440,1,-2,-2,-2,-2,300,2106,False,False,2106
24755,1,1,-2,0,780,1,-2,-2,-2,-2,780,2107,False,False,2107
24756,2,-2,1,780,900,-2,1,19,4,2,120,2107,False,False,2107
24757,3,2,-2,900,960,19,-2,-2,-2,-2,60,2107,False,False,2107
24758,4,-2,2,960,975,-2,19,13,4,2,15,2107,False,False,2107
24759,5,3,-2,975,1020,13,-2,-2,-2,-2,45,2107,False,False,2107
24760,6,-2,3,1020,1140,-2,13,1,4,2,120,2107,False,False,2107
24761,7,4,-2,1140,1440,1,-2,-2,-2,-2,300,2107,False,False,2107
24762,1,1,-2,0,1020,1,-2,-2,-2,-2,1020,2108,False,False,2108
24763,2,-2,1,1020,1050,-2,1,17,6,3,30,2108,False,False,2108
24764,3,2,-2,1050,1305,17,-2,-2,-2,-2,255,2108,False,False,2108
24765,4,-2,2,1305,1335,-2,17,1,6,3,30,2108,False,False,2108
24766,5,3,-2,1335,1440,1,-2,-2,-2,-2,105,2108,False,False,2108
24767,1,1,-2,0,660,1,-2,-2,-2,-2,660,2108,False,False,2108
24768,2,-2,1,660,672,-2,1,15,3,2,12,2108,False,False,2108
24769,3,2,-2,672,1050,15,-2,-2,-2,-2,378,2108,False,False,2108
24770,4,-2,2,1050,1060,-2,15,1,3,2,10,2108,False,False,2108
24771,5,3,-2,1060,1440,1,-2,-2,-2,-2,380,2108,False,False,2108
24772,1,1,-2,0,660,1,-2,-2,-2,-2,660,2109,False,False,2109
24773,2,-2,1,660,672,-2,1,15,3,2,12,2109,False,False,2109
24774,3,2,-2,672,1050,15,-2,-2,-2,-2,378,2109,False,False,2109
24775,4,-2,2,1050,1060,-2,15,1,3,2,10,2109,False,False,2109
24776,5,3,-2,1060,1440,1,-2,-2,-2,-2,380,2109,False,False,2109
24790,1,1,-2,0,540,1,-2,-2,-2,-2,540,2111,False,False,2111
24791,2,-2,1,540,660,-2,1,1,2,1,120,2111,False,False,2111
24792,3,2,-2,660,1440,1,-2,-2,-2,-2,780,2111,False,False,2111
24793,1,1,-2,0,540,1,-2,-2,-2,-2,540,2112,False,False,2112
24794,2,-2,1,540,560,-2,1,11,3,2,20,2112,False,False,2112
24795,3,2,-2,560,570,11,-2,-2,-2,-2,10,2112,False,False,2112
24796,4,-2,2,570,580,-2,11,11,3,2,10,2112,False,False,2112
24797,5,3,-2,580,610,11,-2,-2,-2,-2,30,2112,False,False,2112
24798,6,-2,3,610,625,-2,11,11,3,2,15,2112,False,False,2112
24799,7,4,-2,625,670,11,-2,-2,-2,-2,45,2112,False,False,2112
24800,8,-2,4,670,695,-2,11,1,3,2,25,2112,False,False,2112
24801,9,5,-2,695,780,1,-2,-2,-2,-2,85,2112,False,False,2112
24802,10,-2,5,780,784,-2,1,1,1,1,4,2112,False,False,2112
24803,11,6,-2,784,1440,1,-2,-2,-2,-2,656,2112,False,False,2112
24804,1,1,-2,0,540,1,-2,-2,-2,-2,540,2113,False,False,2113
24805,2,-2,1,540,560,-2,1,97,3,2,20,2113,False,False,2113
24806,3,2,-2,560,570,97,-2,-2,-2,-2,10,2113,False,False,2113
24807,4,-2,2,570,580,-2,97,11,3,2,10,2113,False,False,2113
24808,5,3,-2,580,615,11,-2,-2,-2,-2,35,2113,False,False,2113
24809,6,-2,3,615,625,-2,11,11,3,2,10,2113,False,False,2113
24810,7,4,-2,625,670,11,-2,-2,-2,-2,45,2113,False,False,2113
24811,8,-2,4,670,695,-2,11,1,3,2,25,2113,False,False,2113
24812,9,5,-2,695,1440,1,-2,-2,-2,-2,745,2113,False,False,2113
24813,1,1,-2,0,630,1,-2,-2,-2,-2,630,2114,False,False,2114
24814,2,-2,1,630,650,-2,1,14,4,1,20,2114,False,False,2114
24815,3,2,-2,650,720,14,-2,-2,-2,-2,70,2114,False,False,2114
24816,4,-2,2,720,750,-2,14,1,4,1,30,2114,False,False,2114
24817,5,3,-2,750,1440,1,-2,-2,-2,-2,690,2114,False,False,2114
24818,1,1,-2,0,630,15,-2,-2,-2,-2,630,2114,False,False,2114
24819,2,-2,1,630,705,-2,15,11,4,4,75,2114,False,False,2114
24820,3,2,-2,705,715,11,-2,-2,-2,-2,10,2114,False,False,2114
24821,4,-2,2,715,870,-2,11,13,4,4,155,2114,False,False,2114
24822,5,3,-2,870,900,13,-2,-2,-2,-2,30,2114,False,False,2114
24823,6,-2,3,900,1040,-2,13,13,4,4,140,2114,False,False,2114
24824,7,4,-2,1040,1043,13,-2,-2,-2,-2,3,2114,False,False,2114
24825,8,-2,4,1043,1050,-2,13,1,4,4,7,2114,False,False,2114
24826,9,5,-2,1050,1440,1,-2,-2,-2,-2,390,2114,False,False,2114
24827,1,1,-2,0,630,15,-2,-2,-2,-2,630,2115,False,False,2115
24828,2,-2,1,630,705,-2,15,11,4,4,75,2115,False,False,2115
24829,3,2,-2,705,715,11,-2,-2,-2,-2,10,2115,False,False,2115
24830,4,-2,2,715,870,-2,11,13,4,4,155,2115,False,False,2115
24831,5,3,-2,870,900,13,-2,-2,-2,-2,30,2115,False,False,2115
24832,6,-2,3,900,1040,-2,13,13,4,4,140,2115,False,False,2115
24833,7,4,-2,1040,1043,13,-2,-2,-2,-2,3,2115,False,False,2115
24834,8,-2,4,1043,1050,-2,13,1,4,4,7,2115,False,False,2115
24835,9,5,-2,1050,1440,1,-2,-2,-2,-2,390,2115,False,False,2115
24836,1,1,-2,0,630,15,-2,-2,-2,-2,630,2116,False,False,2116
24837,2,-2,1,630,705,-2,15,11,4,4,75,2116,False,False,2116
24838,3,2,-2,705,715,11,-2,-2,-2,-2,10,2116,False,False,2116
24839,4,-2,2,715,870,-2,11,13,4,4,155,2116,False,False,2116
24840,5,3,-2,870,900,13,-2,-2,-2,-2,30,2116,False,False,2116
24841,6,-2,3,900,1040,-2,13,13,4,4,140,2116,False,False,2116
24842,7,4,-2,1040,1043,13,-2,-2,-2,-2,3,2116,False,False,2116
24843,8,-2,4,1043,1050,-2,13,1,4,4,7,2116,False,False,2116
24844,9,5,-2,1050,1440,1,-2,-2,-2,-2,390,2116,False,False,2116
24845,1,1,-2,0,540,1,-2,-2,-2,-2,540,2117,False,False,2117
24846,2,-2,1,540,570,-2,1,15,4,3,30,2117,False,False,2117
24847,3,2,-2,570,900,15,-2,-2,-2,-2,330,2117,False,False,2117
24848,4,-2,2,900,930,-2,15,1,4,3,30,2117,False,False,2117
24849,5,3,-2,930,1440,1,-2,-2,-2,-2,510,2117,False,False,2117
24850,1,1,-2,0,540,1,-2,-2,-2,-2,540,2118,False,False,2118
24851,2,-2,1,540,570,-2,1,15,4,3,30,2118,False,False,2118
24852,3,2,-2,570,900,15,-2,-2,-2,-2,330,2118,False,False,2118
24853,4,-2,2,900,930,-2,15,1,4,3,30,2118,False,False,2118
24854,5,3,-2,930,1440,1,-2,-2,-2,-2,510,2118,False,False,2118
24904,1,1,-2,0,1140,1,-2,-2,-2,-2,1140,2120,False,False,2120
24905,2,-2,1,1140,1195,-2,1,1,3,2,55,2120,False,False,2120
24906,3,2,-2,1195,1290,1,-2,-2,-2,-2,95,2120,False,False,2120
24907,4,-2,2,1290,1355,-2,1,1,3,4,65,2120,False,False,2120
24908,5,3,-2,1355,1440,1,-2,-2,-2,-2,85,2120,False,False,2120
24909,1,1,-2,0,850,1,-2,-2,-2,-2,850,2121,False,False,2121
24910,2,-2,1,850,902,-2,1,18,6,1,52,2121,False,False,2121
24911,3,2,-2,902,965,18,-2,-2,-2,-2,63,2121,False,False,2121
24912,4,-2,2,965,970,-2,18,13,6,1,5,2121,False,False,2121
24913,5,3,-2,970,975,13,-2,-2,-2,-2,5,2121,False,False,2121
24914,6,-2,3,975,1020,-2,13,1,6,1,45,2121,False,False,2121
24915,7,4,-2,1020,1440,1,-2,-2,-2,-2,420,2121,False,False,2121
24916,1,1,-2,0,450,1,-2,-2,-2,-2,450,2122,False,False,2122
24917,2,-2,1,450,482,-2,1,18,4,1,32,2122,False,False,2122
24918,3,2,-2,482,540,18,-2,-2,-2,-2,58,2122,False,False,2122
24919,4,-2,2,540,566,-2,18,1,4,1,26,2122,False,False,2122
24920,5,3,-2,566,780,1,-2,-2,-2,-2,214,2122,False,False,2122
24921,6,-2,3,780,1043,-2,1,11,4,1,263,2122,False,False,2122
24922,7,4,-2,1043,1062,11,-2,-2,-2,-2,19,2122,False,False,2122
24923,8,-2,4,1062,1138,-2,11,17,4,1,76,2122,False,False,2122
24924,9,5,-2,1138,1440,17,-2,-2,-2,-2,302,2122,False,False,2122
24941,1,1,-2,0,510,1,-2,-2,-2,-2,510,2125,False,False,2125
24942,2,-2,1,510,555,-2,1,16,1,2,45,2125,False,False,2125
24943,3,2,-2,555,556,16,-2,-2,-2,-2,1,2125,False,False,2125
24944,4,-2,2,556,557,-2,16,1,1,2,1,2125,False,False,2125
24945,5,3,-2,557,995,1,-2,-2,-2,-2,438,2125,False,False,2125
24946,6,-2,3,995,1020,-2,1,13,4,2,25,2125,False,False,2125
24947,7,4,-2,1020,1100,13,-2,-2,-2,-2,80,2125,False,False,2125
24948,8,-2,4,1100,1105,-2,13,11,4,2,5,2125,False,False,2125
24949,9,5,-2,1105,1130,11,-2,-2,-2,-2,25,2125,False,False,2125
24950,10,-2,5,1130,1160,-2,11,1,4,2,30,2125,False,False,2125
24951,11,6,-2,1160,1440,1,-2,-2,-2,-2,280,2125,False,False,2125
24952,1,1,-2,0,465,1,-2,-2,-2,-2,465,2126,False,False,2126
24953,2,-2,1,465,525,-2,1,16,1,4,60,2126,False,False,2126
24954,3,2,-2,525,526,16,-2,-2,-2,-2,1,2126,False,False,2126
24955,4,-2,2,526,527,-2,16,1,1,4,1,2126,False,False,2126
24956,5,3,-2,527,995,1,-2,-2,-2,-2,468,2126,False,False,2126
24957,6,-2,3,995,1020,-2,1,13,4,2,25,2126,False,False,2126
24958,7,4,-2,1020,1100,13,-2,-2,-2,-2,80,2126,False,False,2126
24959,8,-2,4,1100,1105,-2,13,11,4,2,5,2126,False,False,2126
24960,9,5,-2,1105,1125,11,-2,-2,-2,-2,20,2126,False,False,2126
24961,10,-2,5,1125,1140,-2,11,1,4,2,15,2126,False,False,2126
24962,11,6,-2,1140,1440,1,-2,-2,-2,-2,300,2126,False,False,2126
25045,1,1,-2,0,510,1,-2,-2,-2,-2,510,2131,False,False,2131
25046,2,-2,1,510,540,-2,1,18,4,2,30,2131,False,False,2131
25047,3,2,-2,540,660,18,-2,-2,-2,-2,120,2131,False,False,2131
25048,4,-2,2,660,705,-2,18,11,4,2,45,2131,False,False,2131
25049,5,3,-2,705,750,11,-2,-2,-2,-2,45,2131,False,False,2131
25050,6,-2,3,750,765,-2,11,13,4,2,15,2131,False,False,2131
25051,7,4,-2,765,810,13,-2,-2,-2,-2,45,2131,False,False,2131
25052,8,-2,4,810,975,-2,13,11,4,2,165,2131,False,False,2131
25053,9,5,-2,975,990,11,-2,-2,-2,-2,15,2131,False,False,2131
25054,10,-2,5,990,1020,-2,11,1,4,2,30,2131,False,False,2131
25055,11,6,-2,1020,1080,1,-2,-2,-2,-2,60,2131,False,False,2131
25056,12,-2,6,1080,1081,-2,1,1,4,1,1,2131,False,False,2131
25057,13,7,-2,1081,1440,1,-2,-2,-2,-2,359,2131,False,False,2131
25058,1,1,-2,0,539,1,-2,-2,-2,-2,539,2132,False,False,2132
25059,2,-2,1,539,570,-2,1,18,4,2,31,2132,False,False,2132
25060,3,2,-2,570,660,18,-2,-2,-2,-2,90,2132,False,False,2132
25061,4,-2,2,660,705,-2,18,11,4,2,45,2132,False,False,2132
25062,5,3,-2,705,750,11,-2,-2,-2,-2,45,2132,False,False,2132
25063,6,-2,3,750,765,-2,11,13,4,2,15,2132,False,False,2132
25064,7,4,-2,765,825,13,-2,-2,-2,-2,60,2132,False,False,2132
25065,8,-2,4,825,975,-2,13,11,4,2,150,2132,False,False,2132
25066,9,5,-2,975,990,11,-2,-2,-2,-2,15,2132,False,False,2132
25067,10,-2,5,990,1020,-2,11,1,4,2,30,2132,False,False,2132
25068,11,6,-2,1020,1440,1,-2,-2,-2,-2,420,2132,False,False,2132
25165,1,1,-2,0,420,1,-2,-2,-2,-2,420,2138,False,False,2138
25166,2,-2,1,420,455,-2,1,6,6,3,35,2138,False,False,2138
25167,3,2,-2,455,456,6,-2,-2,-2,-2,1,2138,False,False,2138
25168,4,-2,2,456,463,-2,6,17,6,2,7,2138,False,False,2138
25169,5,3,-2,463,523,17,-2,-2,-2,-2,60,2138,False,False,2138
25170,6,-2,3,523,645,-2,17,11,6,2,122,2138,False,False,2138
25171,7,4,-2,645,825,11,-2,-2,-2,-2,180,2138,False,False,2138
25172,8,-2,4,825,840,-2,11,12,6,2,15,2138,False,False,2138
25173,9,5,-2,840,847,12,-2,-2,-2,-2,7,2138,False,False,2138
25174,10,-2,5,847,850,-2,12,17,6,2,3,2138,False,False,2138
25175,11,6,-2,850,875,17,-2,-2,-2,-2,25,2138,False,False,2138
25176,12,-2,6,875,885,-2,17,14,6,2,10,2138,False,False,2138
25177,13,7,-2,885,887,14,-2,-2,-2,-2,2,2138,False,False,2138
25178,14,-2,7,887,891,-2,14,11,6,2,4,2138,False,False,2138
25179,15,8,-2,891,898,11,-2,-2,-2,-2,7,2138,False,False,2138
25180,16,-2,8,898,950,-2,11,1,6,3,52,2138,False,False,2138
25181,17,9,-2,950,1440,1,-2,-2,-2,-2,490,2138,False,False,2138
25213,1,1,-2,0,650,1,-2,-2,-2,-2,650,2141,False,False,2141
25214,2,-2,1,650,660,-2,1,11,3,2,10,2141,False,False,2141
25215,3,2,-2,660,685,11,-2,-2,-2,-2,25,2141,False,False,2141
25216,4,-2,2,685,695,-2,11,1,3,2,10,2141,False,False,2141
25217,5,3,-2,695,735,1,-2,-2,-2,-2,40,2141,False,False,2141
25218,6,-2,3,735,740,-2,1,14,3,2,5,2141,False,False,2141
25219,7,4,-2,740,830,14,-2,-2,-2,-2,90,2141,False,False,2141
25220,8,-2,4,830,838,-2,14,14,3,2,8,2141,False,False,2141
25221,9,5,-2,838,840,14,-2,-2,-2,-2,2,2141,False,False,2141
25222,10,-2,5,840,848,-2,14,1,3,2,8,2141,False,False,2141
25223,11,6,-2,848,1440,1,-2,-2,-2,-2,592,2141,False,False,2141
25229,1,1,-2,0,810,1,-2,-2,-2,-2,810,2143,False,False,2143
25230,2,-2,1,810,812,-2,1,13,6,1,2,2143,False,False,2143
25231,3,2,-2,812,813,13,-2,-2,-2,-2,1,2143,False,False,2143
25232,4,-2,2,813,815,-2,13,6,6,1,2,2143,False,False,2143
25233,5,3,-2,815,820,6,-2,-2,-2,-2,5,2143,False,False,2143
25234,6,-2,3,820,830,-2,6,18,6,3,10,2143,False,False,2143
25235,7,4,-2,830,900,18,-2,-2,-2,-2,70,2143,False,False,2143
25236,8,-2,4,900,915,-2,18,6,6,3,15,2143,False,False,2143
25237,9,5,-2,915,960,6,-2,-2,-2,-2,45,2143,False,False,2143
25238,10,-2,5,960,970,-2,6,1,6,1,10,2143,False,False,2143
25239,11,6,-2,970,1440,1,-2,-2,-2,-2,470,2143,False,False,2143
25285,1,1,-2,0,700,1,-2,-2,-2,-2,700,2145,False,False,2145
25286,2,-2,1,700,714,-2,1,13,4,1,14,2145,False,False,2145
25287,3,2,-2,714,782,13,-2,-2,-2,-2,68,2145,False,False,2145
25288,4,-2,2,782,789,-2,13,11,4,1,7,2145,False,False,2145
25289,5,3,-2,789,810,11,-2,-2,-2,-2,21,2145,False,False,2145
25290,6,-2,3,810,816,-2,11,1,4,1,6,2145,False,False,2145
25291,7,4,-2,816,947,1,-2,-2,-2,-2,131,2145,False,False,2145
25292,8,-2,4,947,964,-2,1,17,4,3,17,2145,False,False,2145
25293,9,5,-2,964,1007,17,-2,-2,-2,-2,43,2145,False,False,2145
25294,10,-2,5,1007,1042,-2,17,6,4,3,35,2145,False,False,2145
25295,11,6,-2,1042,1045,6,-2,-2,-2,-2,3,2145,False,False,2145
25296,12,-2,6,1045,1066,-2,6,6,4,5,21,2145,False,False,2145
25297,13,7,-2,1066,1067,6,-2,-2,-2,-2,1,2145,False,False,2145
25298,14,-2,7,1067,1085,-2,6,13,4,4,18,2145,False,False,2145
25299,15,8,-2,1085,1111,13,-2,-2,-2,-2,26,2145,False,False,2145
25300,16,-2,8,1111,1131,-2,13,6,4,4,20,2145,False,False,2145
25301,17,9,-2,1131,1135,6,-2,-2,-2,-2,4,2145,False,False,2145
25302,18,-2,9,1135,1143,-2,6,13,4,2,8,2145,False,False,2145
25303,19,10,-2,1143,1176,13,-2,-2,-2,-2,33,2145,False,False,2145
25304,20,-2,10,1176,1184,-2,13,1,4,2,8,2145,False,False,2145
25305,21,11,-2,1184,1440,1,-2,-2,-2,-2,256,2145,False,False,2145
25335,1,1,-2,0,764,1,-2,-2,-2,-2,764,2148,False,False,2148
25336,2,-2,1,764,765,-2,1,1,3,4,1,2148,False,False,2148
25337,3,2,-2,765,1440,1,-2,-2,-2,-2,675,2148,False,False,2148
25338,1,1,-2,0,764,1,-2,-2,-2,-2,764,2149,False,False,2149
25339,2,-2,1,764,765,-2,1,1,3,4,1,2149,False,False,2149
25340,3,2,-2,765,1440,1,-2,-2,-2,-2,675,2149,False,False,2149
25341,1,1,-2,0,904,1,-2,-2,-2,-2,904,2150,False,False,2150
25342,2,-2,1,904,972,-2,1,16,1,1,68,2150,False,False,2150
25343,3,2,-2,972,1212,16,-2,-2,-2,-2,240,2150,False,False,2150
25344,4,-2,2,1212,1220,-2,16,1,1,1,8,2150,False,False,2150
25345,5,3,-2,1220,1440,1,-2,-2,-2,-2,220,2150,False,False,2150
25353,1,1,-2,0,675,1,-2,-2,-2,-2,675,2152,False,False,2152
25354,2,-2,1,675,685,-2,1,14,3,1,10,2152,False,False,2152
25355,3,2,-2,685,690,14,-2,-2,-2,-2,5,2152,False,False,2152
25356,4,-2,2,690,705,-2,14,14,3,1,15,2152,False,False,2152
25357,5,3,-2,705,710,14,-2,-2,-2,-2,5,2152,False,False,2152
25358,6,-2,3,710,735,-2,14,11,3,1,25,2152,False,False,2152
25359,7,4,-2,735,830,11,-2,-2,-2,-2,95,2152,False,False,2152
25360,8,-2,4,830,850,-2,11,1,3,1,20,2152,False,False,2152
25361,9,5,-2,850,1125,1,-2,-2,-2,-2,275,2152,False,False,2152
25362,10,-2,5,1125,1155,-2,1,1,1,1,30,2152,False,False,2152
25363,11,6,-2,1155,1440,1,-2,-2,-2,-2,285,2152,False,False,2152
25364,1,1,-2,0,360,1,-2,-2,-2,-2,360,2152,False,False,2152
25365,2,-2,1,360,385,-2,1,11,2,1,25,2152,False,False,2152
25366,3,2,-2,385,405,11,-2,-2,-2,-2,20,2152,False,False,2152
25367,4,-2,2,405,435,-2,11,1,2,1,30,2152,False,False,2152
25368,5,3,-2,435,620,1,-2,-2,-2,-2,185,2152,False,False,2152
25369,6,-2,3,620,645,-2,1,18,11,1,25,2152,False,False,2152
25370,7,4,-2,645,675,18,-2,-2,-2,-2,30,2152,False,False,2152
25371,8,-2,4,675,705,-2,18,13,11,1,30,2152,False,False,2152
25372,9,5,-2,705,750,13,-2,-2,-2,-2,45,2152,False,False,2152
25373,10,-2,5,750,755,-2,13,11,1,1,5,2152,False,False,2152
25374,11,6,-2,755,785,11,-2,-2,-2,-2,30,2152,False,False,2152
25375,12,-2,6,785,835,-2,11,1,11,1,50,2152,False,False,2152
25376,13,7,-2,835,1440,1,-2,-2,-2,-2,605,2152,False,False,2152
25377,1,1,-2,0,665,1,-2,-2,-2,-2,665,2152,False,False,2152
25378,2,-2,1,665,695,-2,1,13,3,1,30,2152,False,False,2152
25379,3,2,-2,695,700,13,-2,-2,-2,-2,5,2152,False,False,2152
25380,4,-2,2,700,702,-2,13,13,3,1,2,2152,False,False,2152
25381,5,3,-2,702,750,13,-2,-2,-2,-2,48,2152,False,False,2152
25382,6,-2,3,750,765,-2,13,11,3,1,15,2152,False,False,2152
25383,7,4,-2,765,790,11,-2,-2,-2,-2,25,2152,False,False,2152
25384,8,-2,4,790,825,-2,11,1,3,1,35,2152,False,False,2152
25385,9,5,-2,825,960,1,-2,-2,-2,-2,135,2152,False,False,2152
25386,10,-2,5,960,962,-2,1,14,3,1,2,2152,False,False,2152
25387,11,6,-2,962,963,14,-2,-2,-2,-2,1,2152,False,False,2152
25388,12,-2,6,963,964,-2,14,1,3,1,1,2152,False,False,2152
25389,13,7,-2,964,1440,1,-2,-2,-2,-2,476,2152,False,False,2152
25390,1,1,-2,0,990,1,-2,-2,-2,-2,990,2152,False,False,2152
25391,2,-2,1,990,1035,-2,1,16,1,2,45,2152,False,False,2152
25392,3,2,-2,1035,1440,16,-2,-2,-2,-2,405,2152,False,False,2152
25428,1,1,-2,0,1050,1,-2,-2,-2,-2,1050,2156,False,False,2156
25429,2,-2,1,1050,1065,-2,1,13,4,2,15,2156,False,False,2156
25430,3,2,-2,1065,1140,13,-2,-2,-2,-2,75,2156,False,False,2156
25431,4,-2,2,1140,1170,-2,13,1,4,2,30,2156,False,False,2156
25432,5,3,-2,1170,1440,1,-2,-2,-2,-2,270,2156,False,False,2156
25433,1,1,-2,0,1050,1,-2,-2,-2,-2,1050,2157,False,False,2157
25434,2,-2,1,1050,1065,-2,1,13,4,2,15,2157,False,False,2157
25435,3,2,-2,1065,1140,13,-2,-2,-2,-2,75,2157,False,False,2157
25436,4,-2,2,1140,1170,-2,13,1,4,2,30,2157,False,False,2157
25437,5,3,-2,1170,1440,1,-2,-2,-2,-2,270,2157,False,False,2157
25482,1,1,-2,0,440,1,-2,-2,-2,-2,440,2164,False,False,2164
25483,2,-2,1,440,445,-2,1,6,3,2,5,2164,False,False,2164
25484,3,2,-2,445,450,6,-2,-2,-2,-2,5,2164,False,False,2164
25485,4,-2,2,450,455,-2,6,1,3,1,5,2164,False,False,2164
25486,5,3,-2,455,930,1,-2,-2,-2,-2,475,2164,False,False,2164
25487,6,-2,3,930,960,-2,1,12,3,2,30,2164,False,False,2164
25488,7,4,-2,960,1005,12,-2,-2,-2,-2,45,2164,False,False,2164
25489,8,-2,4,1005,1035,-2,12,1,3,2,30,2164,False,False,2164
25490,9,5,-2,1035,1440,1,-2,-2,-2,-2,405,2164,False,False,2164
25519,1,1,-2,0,720,1,-2,-2,-2,-2,720,2169,False,False,2169
25520,2,-2,1,720,795,-2,1,11,4,1,75,2169,False,False,2169
25521,3,2,-2,795,855,11,-2,-2,-2,-2,60,2169,False,False,2169
25522,4,-2,2,855,870,-2,11,17,4,1,15,2169,False,False,2169
25523,5,3,-2,870,930,17,-2,-2,-2,-2,60,2169,False,False,2169
25524,6,-2,3,930,945,-2,17,16,4,1,15,2169,False,False,2169
25525,7,4,-2,945,965,16,-2,-2,-2,-2,20,2169,False,False,2169
25526,8,-2,4,965,1020,-2,16,1,4,1,55,2169,False,False,2169
25527,9,5,-2,1020,1440,1,-2,-2,-2,-2,420,2169,False,False,2169
25528,1,1,-2,0,480,1,-2,-2,-2,-2,480,2169,False,False,2169
25529,2,-2,1,480,490,-2,1,15,4,2,10,2169,False,False,2169
25530,3,2,-2,490,960,15,-2,-2,-2,-2,470,2169,False,False,2169
25531,4,-2,2,960,970,-2,15,15,4,2,10,2169,False,False,2169
25532,5,3,-2,970,1200,15,-2,-2,-2,-2,230,2169,False,False,2169
25533,6,-2,3,1200,1210,-2,15,1,4,2,10,2169,False,False,2169
25534,7,4,-2,1210,1440,1,-2,-2,-2,-2,230,2169,False,False,2169
25535,1,1,-2,0,480,1,-2,-2,-2,-2,480,2170,False,False,2170
25536,2,-2,1,480,490,-2,1,16,4,2,10,2170,False,False,2170
25537,3,2,-2,490,960,16,-2,-2,-2,-2,470,2170,False,False,2170
25538,4,-2,2,960,970,-2,16,15,4,2,10,2170,False,False,2170
25539,5,3,-2,970,1200,15,-2,-2,-2,-2,230,2170,False,False,2170
25540,6,-2,3,1200,1210,-2,15,1,4,2,10,2170,False,False,2170
25541,7,4,-2,1210,1440,1,-2,-2,-2,-2,230,2170,False,False,2170
25542,1,1,-2,0,540,1,-2,-2,-2,-2,540,2171,False,False,2171
25543,2,-2,1,540,720,-2,1,18,4,2,180,2171,False,False,2171
25544,3,2,-2,720,737,18,-2,-2,-2,-2,17,2171,False,False,2171
25545,4,-2,2,737,765,-2,18,13,4,2,28,2171,False,False,2171
25546,5,3,-2,765,825,13,-2,-2,-2,-2,60,2171,False,False,2171
25547,6,-2,3,825,840,-2,13,18,4,2,15,2171,False,False,2171
25548,7,4,-2,840,900,18,-2,-2,-2,-2,60,2171,False,False,2171
25549,8,-2,4,900,1085,-2,18,1,4,2,185,2171,False,False,2171
25550,9,5,-2,1085,1440,1,-2,-2,-2,-2,355,2171,False,False,2171
25551,1,1,-2,0,540,1,-2,-2,-2,-2,540,2172,False,False,2172
25552,2,-2,1,540,720,-2,1,18,4,2,180,2172,False,False,2172
25553,3,2,-2,720,737,18,-2,-2,-2,-2,17,2172,False,False,2172
25554,4,-2,2,737,765,-2,18,13,4,2,28,2172,False,False,2172
25555,5,3,-2,765,825,13,-2,-2,-2,-2,60,2172,False,False,2172
25556,6,-2,3,825,840,-2,13,18,4,2,15,2172,False,False,2172
25557,7,4,-2,840,900,18,-2,-2,-2,-2,60,2172,False,False,2172
25558,8,-2,4,900,1085,-2,18,1,4,2,185,2172,False,False,2172
25559,9,5,-2,1085,1440,1,-2,-2,-2,-2,355,2172,False,False,2172
25628,1,1,-2,0,548,1,-2,-2,-2,-2,548,2179,False,False,2179
25629,2,-2,1,548,564,-2,1,17,6,2,16,2179,False,False,2179
25630,3,2,-2,564,565,17,-2,-2,-2,-2,1,2179,False,False,2179
25631,4,-2,2,565,581,-2,17,1,6,2,16,2179,False,False,2179
